test_id,object_id,noise_sigma,init_x,init_y,final_reward,num_steps
22490,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22491,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22492,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22493,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22494,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22495,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22496,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22497,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22498,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22499,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22500,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22501,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22502,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22503,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22504,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22505,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22506,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22507,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22508,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22509,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22510,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22511,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22512,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22513,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22514,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22515,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22516,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22517,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22518,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22519,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22520,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22521,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22522,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22523,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22524,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22525,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22526,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22527,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22528,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22529,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22530,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22531,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22532,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22533,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22534,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22535,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22536,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22537,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22538,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22539,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22540,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22541,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22542,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22543,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22544,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22545,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22546,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22547,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22548,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22549,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22550,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22551,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22552,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22553,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22554,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22555,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22556,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22557,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22558,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22559,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22560,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22561,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22562,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22563,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22564,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22565,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22566,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22567,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22568,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22569,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22570,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22571,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22572,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22573,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22574,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22575,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22576,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22577,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22578,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22579,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22580,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22581,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22582,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22583,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22584,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22585,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22586,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22587,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22588,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22589,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22590,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22591,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22592,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22593,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22594,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22595,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22596,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22597,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22598,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22599,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22600,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22601,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22602,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22603,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22604,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22605,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22606,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22607,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22608,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22609,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22610,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22611,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22612,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22613,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22614,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22615,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22616,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22617,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22618,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22619,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22620,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22621,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22622,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22623,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22624,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22625,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22626,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22627,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22628,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22629,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22630,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22631,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22632,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22633,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22634,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22635,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22636,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22637,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22638,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22639,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22640,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22641,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22642,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22643,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22644,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22645,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22646,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22647,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22648,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22649,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22650,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22651,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22652,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22653,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22654,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22655,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22656,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22657,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22658,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22659,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22660,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22661,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22662,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22663,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22664,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22665,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22666,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22667,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22668,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22669,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22670,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22671,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22672,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22673,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22674,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22675,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22676,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22677,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22678,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22679,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22680,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22681,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22682,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22683,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22684,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22685,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22686,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22687,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22688,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22689,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22690,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22691,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22692,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22693,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22694,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22695,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22696,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22697,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22698,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22699,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22700,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22701,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22702,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22703,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22704,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22705,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22706,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22707,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22708,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22709,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22710,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22711,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22712,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22713,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22714,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22715,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22716,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22717,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22718,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22719,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22720,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22721,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22722,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22723,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22724,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22725,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22726,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22727,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22728,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22729,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22730,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22731,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22732,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22733,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22734,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22735,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22736,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22737,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22738,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22739,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22740,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22741,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22742,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22743,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22744,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22745,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22746,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22747,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22748,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22749,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22750,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22751,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22752,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22753,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22754,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22755,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22756,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22757,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22758,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22759,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22760,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22761,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22762,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22763,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22764,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22765,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22766,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22767,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22768,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22769,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22770,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22771,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22772,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22773,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22774,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22775,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22776,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22777,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22778,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22779,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22780,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22781,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22782,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22783,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22784,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22785,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22786,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22787,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22788,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22789,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22790,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22791,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22792,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22793,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22794,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22795,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22796,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22797,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22798,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22799,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22800,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22801,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22802,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22803,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22804,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22805,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22806,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22807,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22808,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22809,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22810,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22811,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22812,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22813,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22814,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22815,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22816,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22817,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22818,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22819,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22820,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22821,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22822,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22823,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22824,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22825,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22826,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22827,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22828,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22829,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22830,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22831,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22832,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22833,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22834,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22835,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22836,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22837,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22838,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22839,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22840,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22841,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22842,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22843,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22844,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22845,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22846,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22847,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22848,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22849,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22850,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22851,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22852,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22853,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22854,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22855,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22856,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22857,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22858,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22859,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22860,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22861,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22862,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22863,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22864,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22865,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22866,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22867,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22868,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22869,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22870,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22871,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22872,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22873,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22874,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
22875,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
22876,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
22877,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
22878,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
22879,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
22880,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
22881,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
22882,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
22883,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
22884,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
22885,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
22886,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
22887,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
22888,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
22889,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
22890,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
22891,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
22892,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
22893,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
22894,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
22895,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
22896,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
22897,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
22898,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
