test_id,object_id,noise_sigma,init_x,init_y,final_reward,num_steps
418,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
419,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
420,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
421,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
422,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
423,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
424,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
425,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
426,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
427,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
428,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
429,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
430,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
431,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
432,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
433,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
434,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
435,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
436,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
437,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
438,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
439,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
440,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
441,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
442,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
443,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
444,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
445,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
446,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
447,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
448,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
449,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
450,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
451,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
452,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
453,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
454,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
455,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
456,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
457,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
458,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
459,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
460,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
461,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
462,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
463,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
464,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
465,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
466,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
467,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
468,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
469,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
470,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
471,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
472,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
473,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
474,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
475,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
476,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
477,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
478,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
479,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
480,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
481,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
482,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
483,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
484,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
485,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
486,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
487,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
488,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
489,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
490,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
491,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
492,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
493,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
494,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
495,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
496,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
497,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
498,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
499,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
500,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
501,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
502,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
503,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
504,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
505,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
506,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
507,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
508,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
509,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
510,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
511,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
512,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
513,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
514,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
515,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
516,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
517,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
518,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
519,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
520,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
521,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
522,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
523,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
524,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
525,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
526,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
527,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
528,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
529,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
530,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
531,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
532,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
533,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
534,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
535,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
536,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
537,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
538,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
539,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
540,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
541,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
542,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
543,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
544,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
545,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
546,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
547,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
548,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
549,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
550,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
551,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
552,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
553,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
554,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
555,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
556,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
557,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
558,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
559,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
560,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
561,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
562,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
563,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
564,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
565,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
566,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
567,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
568,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
569,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
570,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
571,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
572,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
573,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
574,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
575,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
576,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
577,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
578,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
579,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
580,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
581,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
582,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
583,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
584,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
585,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
586,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
587,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
588,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
589,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
590,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
591,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
592,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
593,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
594,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
595,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
596,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
597,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
598,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
599,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
600,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
601,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
602,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
603,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
604,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
605,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
606,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
607,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
608,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
609,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
610,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
611,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
612,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
613,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
614,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
615,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
616,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
617,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
618,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
619,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
620,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
621,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
622,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
623,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
624,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
625,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
626,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
627,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
628,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
629,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
630,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
631,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
632,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
633,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
634,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
635,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
636,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
637,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
638,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
639,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
640,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
641,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
642,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
643,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
644,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
645,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
646,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
647,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
648,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
649,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
650,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
651,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
652,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
653,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
654,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
655,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
656,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
657,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
658,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
659,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
660,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
661,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
662,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
663,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
664,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
665,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
666,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
667,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
668,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
669,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
670,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
671,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
672,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
673,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
674,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
675,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
676,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
677,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
678,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
679,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
680,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
681,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
682,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
683,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
684,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
685,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
686,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
687,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
688,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
689,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
690,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
691,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
692,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
693,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
694,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
695,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
696,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
697,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
698,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
699,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
700,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
701,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
702,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
703,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
704,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
705,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
706,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
707,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
708,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
709,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
710,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
711,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
712,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
713,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
714,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
715,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
716,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
717,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
718,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
719,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
720,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
721,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
722,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
723,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
724,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
725,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
726,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
727,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
728,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
729,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
730,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
731,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
732,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
733,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
734,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
735,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
736,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
737,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
738,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
739,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
740,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
741,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
742,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
743,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
744,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
745,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
746,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
747,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
748,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
749,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
750,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
751,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
752,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
753,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
754,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
755,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
756,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
757,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
758,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
759,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
760,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
761,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
762,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
763,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
764,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
765,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
766,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
767,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
768,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
769,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
770,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
771,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
772,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
773,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
774,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
775,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
776,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
777,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
778,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
779,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
780,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
781,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
782,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
783,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
784,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
785,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
786,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
787,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
788,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
789,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
790,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
791,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
792,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
793,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
794,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
795,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
796,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
797,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
798,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
799,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
800,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
801,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
802,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
803,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
804,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
805,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
806,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
807,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
808,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
809,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
810,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
811,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
812,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
813,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
814,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
815,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
816,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
817,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
818,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
819,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
820,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
821,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
822,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
823,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
824,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
825,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
826,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
827,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
828,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
829,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
830,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
831,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
832,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
833,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
834,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
835,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
836,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
837,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
838,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
839,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
