[82, array([0.5226, 0.0114]), array([0.5125, 0.0094]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0332 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0332 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0329 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0329 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0329 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0326 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0326 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0326 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0326 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0323 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0323 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0323 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0323 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0323 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.032  ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.032  ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.032  ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.032  ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.032  ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.032  ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.032  ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0317 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0317 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0314 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0314 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0311 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0311 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0311 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0311 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0311 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0311 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0311 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0311 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0308 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0308 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0308 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0308 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0308 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0308 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0308 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0308 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0305 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0305 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0305 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0305 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0305 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0305 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0305 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0305 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0302 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0302 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0299 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0299 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0299 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0299 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0299 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0296 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0296 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0296 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0296 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47755, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47785, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47815, -0.0296 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47185, -0.0293 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47215, -0.0293 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47245, -0.0293 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47275, -0.0293 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47305, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47335, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47365, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47395, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47425, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47455, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47485, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47515, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47545, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47575, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47605, -0.0293 ]), 0.7854, 0.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47635, -0.0293 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47665, -0.0293 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47695, -0.0293 ]), 0.7854, 1.0]
[20, array([ 0.4819, -0.0295]), array([ 0.47725, -0.0293 ]), 0.7854, 0.0]
